LOCATION,latitude,longitude,incidence,RISK,100,cfr,Z,NEW CASES,TOTAL CASES,NEW DEATHS,TOTAL DEATHS,rank
Montgomery|North Carolina|US,35.33155144,-79.90416657,2071.909616,0.023346304,2.33463035,2.204928664,0.944444444,18,771,0,17,2054
Bibb|Georgia|US,32.80904227,-83.70489165,1956.790003,0.022909253,2.290925267,2.179715302,0.951456311,103,4496,3,98,2032
Delaware|Ohio|US,40.27942393,-83.00457058,545.4710604,0.013962766,1.396276596,1.329787234,0.952380952,21,1504,0,20,1475
Sumy Oblast|Ukraine,50.9077,34.7981,44.75605178,0.018340611,1.834061135,1.746724891,0.952380952,21,1145,2,20,1810
Osaka|Japan,34.620965,135.507481,43.60133644,0.017357513,1.735751295,1.670984456,0.962686567,134,7720,1,129,1750
Livingston|Michigan|US,42.60302282,-83.91297209,388.0309383,0.030090271,3.009027081,2.908726179,0.966666667,30,997,0,29,2267
Pennington|South Dakota|US,44.0025835,-102.8240777,706.6578774,0.03307393,3.307392996,3.210116732,0.970588235,34,1028,0,33,2336
Ada|Idaho|US,43.4526575,-116.2415516,#N/A,0.010604052,1.060405226,1.032001515,0.973214286,112,10562,0,109,1112
Vinnytsia Oblast|Ukraine,49.2331,28.4682,172.9050483,0.021108922,2.110892204,2.054601745,0.973333333,75,3553,1,73,1945
Madison|Mississippi|US,32.63389156,-90.03513564,2080.510388,0.029199712,2.919971161,2.847873107,0.975308642,81,2774,0,79,2239
Union|North Carolina|US,34.98960527,-80.52955873,1113.57089,0.013157895,1.315789474,1.288377193,0.979166667,48,3648,0,47,1391
Madhya Pradesh|India,23.541513,78.289633,36.27972762,0.023637836,2.363783596,2.325222689,0.983686786,1226,51866,21,1206,2063
Greece,39.0742,21.8243,42.223701,0.028994153,2.899415344,2.863620093,0.987654321,243,8381,2,240,2231
Volgograd Oblast|Russia,49.6048339,44.2903582,359.0245574,0.007596068,0.759606792,0.750670241,0.988235294,85,11190,1,84,757
Jammu and Kashmir|India,33.75943,76.612638,146.0277283,0.019073825,1.907382508,1.901128795,0.996721311,610,31981,15,608,1860
Chippewa|Minnesota|US,45.02343421,-95.56403693,779.6610169,0.0078125,0.78125,0.78125,1,1,128,0,1,806
Southeast Utah|Utah|US,38.99617072,-110.7013958,203.8330558,0.0078125,0.78125,0.78125,1,1,128,0,1,806
Lincoln|Nebraska|US,41.04658298,-100.7475374,252.0478891,0.008,0.8,0.8,1,2,250,0,2,829
Hamilton|Tennessee|US,35.17670231,-85.16652245,1466.813847,0.00827343,0.827343008,0.827343008,1,61,7373,0,61,864
Hart|Kentucky|US,37.29943898,-85.88461055,383.5040714,0.008474576,0.847457627,0.847457627,1,1,118,0,1,889
Monona|Iowa|US,42.05220391,-95.95743843,1033.081834,0.009803922,0.980392157,0.980392157,1,1,102,0,1,1036
Pike|Indiana|US,38.40112197,-87.23574907,258.2936476,0.0125,1.25,1.25,1,1,80,1,1,1328
Madison|Iowa|US,41.33081904,-94.01554631,569.2251194,0.01369863,1.369863014,1.369863014,1,2,146,0,2,1450
McLean|Kentucky|US,37.5301951,-87.26803443,412.729445,0.02,2,2,1,1,50,0,1,1901
Jerauld|South Dakota|US,44.06637798,-98.62965972,1937.406855,0.025,2.5,2.5,1,1,40,0,1,2122
Bond|Illinois|US,38.88829622,-89.43534887,273.9559235,0.03,3,3,1,3,100,0,3,2265
Grundy|Missouri|US,40.11406587,-93.56509276,243.6548223,0.03125,3.125,3.125,1,1,32,0,1,2300
Chautauqua|New York|US,42.2276921,-79.36691763,176.5127696,0.031358885,3.135888502,3.135888502,1,9,287,0,9,2301
Benton|Mississippi|US,34.81681228,-89.18945516,1392.42039,0.005434783,0.543478261,0.543478261,1,1,184,0,1,478
Oita|Japan,33.200697,131.43324,#N/A,0.007246377,0.724637681,0.724637681,1,1,138,0,1,722
Greene|Pennsylvania|US,39.85746531,-80.22357106,289.7910744,0.007518797,0.751879699,0.751879699,1,1,133,0,1,751
Waushara|Wisconsin|US,44.11324419,-89.24317107,388.6593299,0.007518797,0.751879699,0.751879699,1,1,133,0,1,751
York|Virginia|US,37.24374789,-76.54412815,429.1154071,0.009456265,0.945626478,0.945626478,1,4,423,0,4,994
Morrow|Ohio|US,40.5236356,-82.7892599,438.745471,0.009478673,0.947867299,0.947867299,1,2,211,0,2,996
Barry|Missouri|US,36.70978521,-93.82919888,595.1549359,0.01242236,1.242236025,1.242236025,1,4,322,0,4,1320
Scott|Tennessee|US,36.42325673,-84.50360494,362.5158601,0.013071895,1.307189542,1.307189542,1,2,153,0,2,1386
Grant|Kansas|US,37.56227336,-101.3079758,1286.713287,0.02173913,2.173913043,2.173913043,1,3,138,0,3,1983
Shannon|Missouri|US,37.15772072,-91.40190382,526.5735978,0.02173913,2.173913043,2.173913043,1,1,46,0,1,1983
Ravalli|Montana|US,46.08520862,-114.1189164,146.0987079,0.02173913,2.173913043,2.173913043,1,2,92,0,2,1983
King George|Virginia|US,38.26818502,-77.15852768,450.8868684,0.02173913,2.173913043,2.173913043,1,4,184,0,4,1983
King and Queen|Virginia|US,37.71044922,-76.88689628,498.2206406,0.02173913,2.173913043,2.173913043,1,1,46,0,1,1983
Pulaski|Georgia|US,32.23334561,-83.4754996,#N/A,0.02484472,2.48447205,2.48447205,1,4,161,0,4,2111
Greenbrier|West Virginia|US,37.9463652,-80.45335881,239.4553113,0.03030303,3.03030303,3.03030303,1,3,99,0,3,2273
Rusk|Wisconsin|US,45.47498854,-91.1333012,91.6913528,0.043478261,4.347826087,4.347826087,1,1,23,0,1,2481
Glascock|Georgia|US,33.22879932,-82.61297636,706.8327163,0.060606061,6.060606061,6.060606061,1,2,33,1,2,2603
Sedgwick|Colorado|US,40.87595412,-102.3519227,489.3238434,0.083333333,8.333333333,8.333333333,1,1,12,0,1,2668
Jackson|Tennessee|US,36.36380466,-85.67239905,873.918208,0.005319149,0.531914894,0.531914894,1,1,188,0,1,466
Obion|Tennessee|US,36.35732446,-89.14921589,1170.640859,0.006802721,0.680272109,0.680272109,1,5,735,0,5,669
Echols|Georgia|US,30.71101099,-82.89687287,5516.724913,0.008695652,0.869565217,0.869565217,1,2,230,0,2,907
Madison|Virginia|US,38.41531222,-78.28220331,437.3727472,0.011904762,1.19047619,1.19047619,1,1,84,0,1,1271
Lincoln|Oklahoma|US,35.70270942,-96.8812462,321.1285374,0.018796992,1.879699248,1.879699248,1,5,266,0,5,1837
Bethel|Alaska|US,60.90980451,-159.8561831,103.3394974,0.026315789,2.631578947,2.631578947,1,1,38,1,1,2153
Davis|Iowa|US,40.74773536,-92.41005468,544.4444444,0.026315789,2.631578947,2.631578947,1,2,76,0,2,2153
Windham|Vermont|US,42.986982,-72.71268875,239.2117853,0.026315789,2.631578947,2.631578947,1,3,114,0,3,2153
Ouray|Colorado|US,38.14717457,-107.7675136,242.3263328,0.071428571,7.142857143,7.142857143,1,1,14,0,1,2633
Murray|Georgia|US,34.78897608,-84.74993177,1264.465283,0.004418262,0.441826215,0.441826215,1,3,679,0,3,344
Webster|Missouri|US,37.2813734,-92.876329,270.2566175,0.005813953,0.581395349,0.581395349,1,1,172,0,1,530
Texas|Oklahoma|US,36.74777635,-101.4889765,5149.37697,0.006381039,0.63810392,0.63810392,1,7,1097,0,7,601
Cedar|Iowa|US,41.77233777,-91.13246684,622.7519193,0.006944444,0.694444444,0.694444444,1,1,144,0,1,683
Brunswick|Virginia|US,36.76366949,-77.8593436,1213.726819,0.007604563,0.760456274,0.760456274,1,2,263,0,2,758
Ulyanovsk Oblast|Russia,54.1463177,47.2324921,721.5522317,0.007697753,0.769775261,0.769775261,1,87,11302,7,87,782
Cherokee|Iowa|US,42.73538914,-95.62389402,863.3733867,0.007936508,0.793650794,0.793650794,1,1,126,0,1,823
Port Quarantine|Japan, nil, nil,#N/A,0.001355014,0.135501355,0.135501355,1,1,738,0,1,55
Saline|Nebraska|US,40.52418865,-97.14085859,4063.554556,0.003252033,0.325203252,0.325203252,1,2,615,0,2,206
Yamanashi|Japan,35.612364,138.611489,#N/A,0.006097561,0.609756098,0.609756098,1,1,164,0,1,561
Miami|Indiana|US,40.76940965,-86.04525048,687.0143034,0.006756757,0.675675676,0.675675676,1,2,296,0,2,666
Pontotoc|Oklahoma|US,34.72959848,-96.68337199,428.37739,0.009009009,0.900900901,0.900900901,1,2,222,0,2,948
Eastland|Texas|US,32.32743996,-98.83243566,266.8845316,0.009708738,0.970873786,0.970873786,1,1,103,0,1,1024
Fannin|Georgia|US,34.86430205,-84.316964,989.0025966,0.012195122,1.219512195,1.219512195,1,5,410,0,5,1298
Clay|North Carolina|US,35.05704275,-83.74353633,578.7552311,0.012195122,1.219512195,1.219512195,1,1,82,0,1,1298
Marquette|Wisconsin|US,43.81911946,-89.40073763,430.2041865,0.012195122,1.219512195,1.219512195,1,1,82,0,1,1298
Drew|Arkansas|US,33.59035001,-91.71777921,834.293869,0.013513514,1.351351351,1.351351351,1,4,296,0,4,1435
Carroll|Arkansas|US,36.3403856,-93.54270261,1166.314306,0.016317016,1.631701632,1.631701632,1,7,429,0,7,1673
Emanuel|Georgia|US,32.59221302,-82.30239915,1708.911066,0.024390244,2.43902439,2.43902439,1,16,656,1,16,2097
Bayfield|Wisconsin|US,46.52868768,-91.19716729,119.7126895,0.024390244,2.43902439,2.43902439,1,1,41,0,1,2097
Richland|Montana|US,47.78668011,-104.5610786,416.5509581,0.037037037,3.703703704,3.703703704,1,2,54,0,2,2407
Johnson|Wyoming|US,44.04057166,-106.5845174,260.509177,0.037037037,3.703703704,3.703703704,1,1,27,0,1,2407
Benton|Iowa|US,42.08011739,-92.06463573,475.7262624,0.005494505,0.549450549,0.549450549,1,1,182,0,1,491
New Kent|Virginia|US,37.50694406,-76.99828634,489.3681521,0.007194245,0.71942446,0.71942446,1,1,139,0,1,710
Pecos|Texas|US,30.78097267,-102.7241261,1314.542122,0.007352941,0.735294118,0.735294118,1,2,272,0,2,736
Coffee|Tennessee|US,35.49090731,-86.07311784,624.5576787,0.007407407,0.740740741,0.740740741,1,5,675,0,5,739
Marshall|West Virginia|US,39.86064362,-80.66591062,386.4924175,0.007407407,0.740740741,0.740740741,1,1,135,0,1,739
Lane|Oregon|US,43.93727035,-122.847753,126.6793521,0.007668712,0.766871166,0.766871166,1,5,652,0,5,772
Hamilton|Iowa|US,42.38382428,-93.70197703,1604.278075,0.008130081,0.81300813,0.81300813,1,2,246,0,2,845
Perry|Alabama|US,32.64048341,-87.29770589,4606.07419,0.008547009,0.854700855,0.854700855,1,4,468,0,4,896
Brown|Ohio|US,38.93416837,-83.86788395,227.9425309,0.010810811,1.081081081,1.081081081,1,2,185,0,2,1143
Wayne|New York|US,43.15494365,-77.02976528,270.2462243,0.010909091,1.090909091,1.090909091,1,3,275,0,3,1150
Salem|Virginia|US,37.2836193,-80.06219455,509.8612703,0.016129032,1.612903226,1.612903226,1,3,186,0,3,1659
Quay|New Mexico|US,35.10403332,-103.5481727,375.6209863,0.016393443,1.639344262,1.639344262,1,1,61,0,1,1684
Hancock|Maine|US,44.59816444,-68.38401854,49.10251514,0.022222222,2.222222222,2.222222222,1,1,45,0,1,2000
Manistee|Michigan|US,44.33352407,-86.05626916,126.2317778,0.022222222,2.222222222,2.222222222,1,1,45,0,1,2000
Aitkin|Minnesota|US,46.60962049,-93.4116826,157.3712703,0.022222222,2.222222222,2.222222222,1,1,45,0,1,2000
Clare|Michigan|US,43.98794227,-84.8481986,#N/A,0.032258065,3.225806452,3.225806452,1,3,93,0,3,2321
Mercer|Illinois|US,41.20596782,-90.74290052,349.8089007,0.044444444,4.444444444,4.444444444,1,4,90,0,4,2488
Sherman|Nebraska|US,41.22045983,-98.97588642,233.2555815,0.066666667,6.666666667,6.666666667,1,1,15,0,1,2627
Fujian|China,26.0789,117.9874,0.9286983,0.002688172,0.268817204,0.268817204,1,1,372,0,1,160
Logan|Illinois|US,40.12581572,-89.36638784,258.578517,0.004484305,0.448430493,0.448430493,1,1,223,0,1,358
Athens|Ohio|US,39.33425634,-82.04278644,511.2740521,0.005376344,0.537634409,0.537634409,1,2,372,0,2,472
Meeker|Minnesota|US,45.12328869,-94.52839455,357.4196882,0.021505376,2.150537634,2.150537634,1,2,93,0,2,1965
Dallas|Arkansas|US,33.97042763,-92.65167437,784.7053788,0.022727273,2.272727273,2.272727273,1,2,88,0,2,2023
Van Wert|Ohio|US,40.8554138,-84.591117,229.8850575,0.025316456,2.53164557,2.53164557,1,2,79,0,2,2127
Nicholas|Kentucky|US,38.33342292,-84.01889177,275.1410098,0.045454545,4.545454545,4.545454545,1,1,22,0,1,2498
Antelope|Nebraska|US,42.17695516,-98.0666283,285.8050175,0.045454545,4.545454545,4.545454545,1,1,22,0,1,2498
Appanoose|Iowa|US,40.74324454,-92.86865906,321.9056816,0.046153846,4.615384615,4.615384615,1,3,65,0,3,2506
Bledsoe|Tennessee|US,35.59942968,-85.20611967,4354.753054,0.003931848,0.393184797,0.393184797,1,3,763,0,3,277
Douglas|Nevada|US,38.912862,-119.6171333,323.0753502,0.004424779,0.442477876,0.442477876,1,1,226,0,1,345
Carlton|Minnesota|US,46.59180601,-92.67601019,334.5320733,0.006024096,0.602409639,0.602409639,1,1,166,0,1,555
Clinton|Indiana|US,40.30319754,-86.47277257,1024.722985,0.011976048,1.19760479,1.19760479,1,6,501,0,6,1278
Perry|Missouri|US,37.70660776,-89.82741088,1013.795987,0.014084507,1.408450704,1.408450704,1,4,284,0,4,1488
Bath|Kentucky|US,38.14735938,-83.74588932,256,0.019230769,1.923076923,1.923076923,1,1,52,0,1,1870
Fisher|Texas|US,32.74281316,-100.4019302,600.5221932,0.020833333,2.083333333,2.083333333,1,1,48,0,1,1933
Pendleton|West Virginia|US,38.68314479,-79.35084086,502.2241355,0.020833333,2.083333333,2.083333333,1,1,48,0,1,1933
Livingston|Kentucky|US,37.21137452,-88.34797529,348.0530781,0.025641026,2.564102564,2.564102564,1,1,39,0,1,2139
Caldwell|Missouri|US,39.65620858,-93.98308093,321.5077605,0.025641026,2.564102564,2.564102564,1,1,39,0,1,2139
Mason|Kentucky|US,38.59471935,-83.82151043,281.1950791,0.028169014,2.816901408,2.816901408,1,2,71,0,2,2203
Warren|Indiana|US,40.34728141,-87.35602659,229.8850575,0.029411765,2.941176471,2.941176471,1,1,34,0,1,2247
Mesa|Colorado|US,39.01787888,-108.469799,162.1165943,0.013262599,1.326259947,1.326259947,1,5,377,0,5,1402
Green|Kentucky|US,37.26484328,-85.5540745,255.9181062,0.031578947,3.157894737,3.157894737,1,3,95,0,3,2307
Todd|Minnesota|US,46.06996226,-94.89785296,1674.505352,0.004535147,0.453514739,0.453514739,1,2,441,0,2,363
Cheatham|Tennessee|US,36.26136216,-87.08903581,1214.744141,0.014534884,1.453488372,1.453488372,1,10,688,1,10,1532
Clinton|Ohio|US,39.41485808,-83.80852286,338.3530309,0.028708134,2.870813397,2.870813397,1,6,209,0,6,2221
Bollinger|Missouri|US,37.32449052,-90.02725304,453.3091568,0.010638298,1.063829787,1.063829787,1,1,94,0,1,1117
Defiance|Ohio|US,41.32398837,-84.49076944,325.5704046,0.021276596,2.127659574,2.127659574,1,4,188,0,4,1957
Penobscot|Maine|US,45.40194593,-68.65020455,92.67292373,0.023584906,2.358490566,2.358490566,1,5,212,0,5,2060
Hickman|Tennessee|US,35.80609681,-87.47643507,806.2594328,0.00304878,0.304878049,0.304878049,1,1,328,0,1,186
Crosby|Texas|US,33.61431553,-101.3000364,888.9663587,0.013333333,1.333333333,1.333333333,1,1,75,0,1,1414
Lincoln|Wisconsin|US,45.33737523,-89.73411273,217.4464538,0.013333333,1.333333333,1.333333333,1,1,75,0,1,1414
Tyler|Texas|US,30.77031716,-94.37690895,516.7958656,0.017142857,1.714285714,1.714285714,1,3,175,0,3,1738
Cass|Iowa|US,41.33149454,-94.92792482,311.6235587,0.019047619,1.904761905,1.904761905,1,2,105,0,2,1859
Bristol|Virginia|US,36.6163024,-82.16359122,298.2937597,0.019047619,1.904761905,1.904761905,1,2,105,0,2,1859
White|Georgia|US,34.64624278,-83.74905525,925.3847652,0.020454545,2.045454545,2.045454545,1,9,440,1,9,1915
Hoke|North Carolina|US,35.01888303,-79.23651674,1173.190426,0.014833127,1.483312732,1.483312732,1,12,809,0,12,1551
Teller|Colorado|US,38.88133511,-105.1614893,413.5812195,0.019736842,1.973684211,1.973684211,1,3,152,0,3,1891
Evans|Georgia|US,32.15328841,-81.8870105,1830.298479,0.012048193,1.204819277,1.204819277,1,4,332,0,4,1287
Cayuga|New York|US,42.91261714,-76.55731592,184.1307982,0.012048193,1.204819277,1.204819277,1,2,166,0,2,1287
Carteret|North Carolina|US,34.8932941,-76.54120135,401.5948642,0.012077295,1.207729469,1.207729469,1,5,414,0,5,1290
Essex|Virginia|US,37.93357639,-76.94230311,675.613987,0.017857143,1.785714286,1.785714286,1,2,112,0,2,1786
Bedford|Tennessee|US,35.51123746,-86.45549096,1625.329391,0.013500482,1.350048216,1.350048216,1,14,1037,1,14,1433
Hancock|Iowa|US,43.08178477,-93.73454884,1015.992474,0.015151515,1.515151515,1.515151515,1,2,132,0,2,1573
Park|Colorado|US,39.120926,-105.7182065,217.5643407,0.023255814,2.325581395,2.325581395,1,1,43,0,1,2050
Major|Oklahoma|US,36.31149996,-98.53467076,301.4811902,0.023255814,2.325581395,2.325581395,1,1,43,0,1,2050
Yoakum|Texas|US,33.17320212,-102.8276433,895.214048,0.028776978,2.877697842,2.877697842,1,4,139,0,4,2224
Burma,21.9162,95.956,0.648780255,0.013605442,1.360544218,1.360544218,1,6,441,0,6,1443
Towns|Georgia|US,34.91369188,-83.7410746,#N/A,0.016666667,1.666666667,1.666666667,1,3,180,0,3,1709
Tillman|Oklahoma|US,34.37288446,-98.92426619,744.8275862,0.016666667,1.666666667,1.666666667,1,1,60,0,1,1709
Isle of Wight|Virginia|US,36.90579348,-76.70842863,870.4087957,0.021141649,2.114164905,2.114164905,1,10,473,0,10,1947
Seward|Nebraska|US,40.87241834,-97.139673,445.4987271,0.013793103,1.379310345,1.379310345,1,2,145,0,2,1458
Davison|South Dakota|US,43.67490933,-98.14458906,424.7787611,0.018867925,1.886792453,1.886792453,1,2,106,0,2,1847
Rockbridge|Virginia|US,37.81204314,-79.44605905,287.9546361,0.012658228,1.265822785,1.265822785,1,1,79,0,1,1344
Unknown|Chile, nil, nil,#N/A,0.015384615,1.538461538,1.538461538,1,1,65,0,1,1593
Chowan|North Carolina|US,36.12908077,-76.60118385,781.7542853,0.011363636,1.136363636,1.136363636,1,2,176,0,2,1212
Montcalm|Michigan|US,43.31082541,-85.15252824,273.9168545,0.014285714,1.428571429,1.428571429,1,3,210,0,3,1510
Cooke|Texas|US,33.63979567,-97.21240912,458.1040793,0.013888889,1.388888889,1.388888889,1,4,288,0,4,1470
Roberts|South Dakota|US,45.62975048,-96.94672673,663.8445257,0.011235955,1.123595506,1.123595506,1,1,89,0,1,1201
Sherburne|Minnesota|US,45.44447208,-93.77617511,619.099529,0.014616322,1.461632156,1.461632156,1,12,821,1,12,1536
Tuolumne|California|US,38.02644018,-119.9525093,245.9708506,0.011627907,1.162790698,1.162790698,1,2,172,0,2,1237
Dukes and Nantucket|Massachusetts|US,41.40674725,-70.68763497,341.0949845,0.011627907,1.162790698,1.162790698,1,1,86,0,1,1237
Wells|Indiana|US,40.72934187,-85.22132966,424.0882103,0.010582011,1.058201058,1.058201058,1,2,189,0,2,1110
Brewster|Texas|US,29.81008251,-103.2520326,1955.883951,0.010582011,1.058201058,1.058201058,1,2,189,0,2,1110
Newton|Missouri|US,36.90519407,-94.3394104,1341.094855,0.010891089,1.089108911,1.089108911,1,11,1010,0,11,1147
Vologda Oblast|Russia,60.0391461,43.1215213,202.0924815,0.01070386,1.070385988,1.102821927,1.03030303,33,3083,2,34,1125
Robertson|Tennessee|US,36.52454807,-86.87346725,1913.302605,0.013856813,1.385681293,1.443418014,1.041666667,24,1732,0,25,1466
Alameda|California|US,37.64629437,-121.8929271,665.9969402,0.013418798,1.34187983,1.401785179,1.044642857,224,16693,-3,234,1424
San Bernardino|California|US,34.84060306,-116.1774685,1453.521308,0.014797211,1.479721095,1.549223146,1.046969697,660,44603,62,691,1547
Pasquotank|North Carolina|US,36.26723798,-76.25134778,843.7123343,0.041666667,4.166666667,4.365079365,1.047619048,21,504,1,22,2465
Merced|California|US,37.18922369,-120.7209035,1463.915298,0.01265482,1.26548196,1.33279483,1.053191489,94,7428,0,99,1341
York|South Carolina|US,34.97281497,-81.18085944,1075.525217,0.009315206,0.931520645,0.981873112,1.054054054,37,3972,2,39,978
Clark|Ohio|US,39.91592258,-83.78498252,780.1138101,0.013533835,1.353383459,1.428571429,1.055555556,18,1330,0,19,1436
Tatarstan Republic|Russia,55.7648572,52.43104273,143.004465,0.0048,0.48,0.512,1.066666667,30,6250,1,32,393
Kanagawa|Japan,35.415312,139.338983,26.45063179,0.023101555,2.310155535,2.470265325,1.069306931,101,4372,0,108,2039
Jefferson|Kentucky|US,38.18664655,-85.65931031,872.1146334,0.022974261,2.29742612,2.459485224,1.070539419,241,10490,1,258,2033
Portsmouth|Virginia|US,36.85914825,-76.35971629,1501.091125,0.013429257,1.342925659,1.438848921,1.071428571,28,2085,0,30,1427
Tamil Nadu|India,11.006091,78.400624,308.2914876,0.016014568,1.601456844,1.719289789,1.073578595,5980,373410,80,6420,1646
Yamhill|Oregon|US,45.23330449,-123.3086963,296.9187675,0.022375215,2.237521515,2.409638554,1.076923077,13,581,1,14,2004
York|Maine|US,43.47808377,-70.71052375,308.7058914,0.017639077,1.763907734,1.899592944,1.076923077,13,737,0,14,1766
Wichita|Texas|US,33.98842886,-98.7041034,670.0446192,0.010788382,1.078838174,1.161825726,1.076923077,13,1205,0,14,1139
Dnipropetrovsk Oblast|Ukraine,48.4647,35.0462,43.47450488,0.019668737,1.966873706,2.122153209,1.078947368,38,1932,0,41,1887
Bahia|Brazil,-12.5797,-41.7007,1086.729675,0.019047497,1.904749705,2.063158614,1.08316521,4461,234204,75,4832,1855
Okeechobee|Florida|US,27.3863362,-80.88944347,#N/A,0.010041841,1.0041841,1.087866109,1.083333333,12,1195,1,13,1060
Washington|Minnesota|US,45.03864533,-92.88429635,682.8227404,0.018302181,1.830218069,1.985981308,1.085106383,47,2568,0,51,1808
Wyandotte|Kansas|US,39.11727348,-94.76378225,2614.414643,0.018043517,1.804351672,1.963559172,1.088235294,102,5653,0,111,1794
